Date/Time,FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 03/13  09:00:00,20.0,20.0,20.0,20.0,2863979.2177750759,0.0,2430135.2026582176,0.0,2278963.0320775175,0.0,4146877.584221979,0.0 
 03/13  10:00:00,20.0,20.0,20.0,20.0,2739723.61135994,0.0,2301674.477241645,0.0,2137287.6495129677,0.0,4023672.128574218,0.0 
 03/13  11:00:00,20.0,20.0,20.0,20.0,2634714.8278572049,0.0,2192768.0617578288,0.0,2016170.217009232,0.0,3915152.139749284,0.0 
 03/13  12:00:00,20.0,20.0,20.0,20.0,2569763.243586736,0.0,2125581.337027863,0.0,1941375.8063497109,0.0,3847628.233823251,0.0 
 03/13  13:00:00,20.0,20.0,20.0,20.0,2523174.192502657,0.0,2080370.475961534,0.0,1895430.6179000429,0.0,3806179.069163231,0.0 
 03/13  14:00:00,20.0,20.0,20.0,20.0,2483794.3694578048,0.0,2046123.5741300146,0.0,1866533.2721762446,0.0,3779751.4054554488,0.0 
 03/13  15:00:00,20.0,20.0,20.0,20.0,2457686.1952178205,0.0,2028232.0482984286,0.0,1860540.1004959336,0.0,3773180.8328828557,0.0 
 03/13  16:00:00,20.0,20.0,20.0,20.0,2415762.928052782,0.0,1997912.6861943124,0.0,1849984.6415805747,0.0,3764856.587708117,0.0 
 03/13  17:00:00,20.0,20.0,20.0,20.0,2442969.1910805997,0.0,2038487.3924560687,0.0,1915467.3010065279,0.0,3832333.0919675806,0.0 
 03/13  18:00:00,20.0,20.0,20.0,19.999999999999998,2548681.649701431,0.0,2156034.3597809087,0.0,2057249.9213627482,0.0,3975158.140256063,0.0 
 03/13  19:00:00,20.0,20.0,20.0,20.0,2695652.420902149,0.0,2312123.9312241848,0.0,2231989.2209739165,0.0,4152758.45382834,0.0 
