Date/Time,FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 01/15  13:00:00,20.0,20.0,20.0,20.0,6171694.113648087,0.0,5709949.763632681,0.0,5308733.560436387,0.0,9234333.74758451,0.0 
 01/15  14:00:00,20.0,19.999999999999998,20.0,20.0,5558900.522643022,0.0,5096287.042597244,0.0,4687398.671109214,0.0,8587215.386517456,0.0 
 01/15  15:00:00,20.0,20.0,20.0,20.0,5407848.583417727,0.0,4977894.365551455,0.0,4624096.962572121,0.0,8485397.17198147,0.0 
 01/15  16:00:00,20.0,20.0,20.0,20.0,5577753.818937739,0.0,5207407.27064489,0.0,4969105.085096216,0.0,8803437.293559725,0.0 
 01/15  17:00:00,20.0,20.0,20.0,20.0,5965263.846567538,0.0,5660465.249588178,0.0,5559479.458217642,0.0,9381608.153097943,0.0 
 01/15  18:00:00,20.0,20.0,20.0,20.0,6407837.428014847,0.0,6136719.4315860229,0.0,6109240.038290284,0.0,9931066.605441388,0.0 
 01/15  19:00:00,20.0,20.0,20.0,20.0,6935754.7014718479,0.0,6674031.5350004979,0.0,6667994.049020071,0.0,10468300.470174868,0.0 
 01/15  20:00:00,20.0,20.0,20.0,20.0,7324511.852790396,0.0,7068547.8239104929,0.0,7076085.36649845,0.0,10851244.954903925,0.0 
 01/15  21:00:00,20.0,20.0,20.0,20.0,7505529.504142307,0.0,7253833.002917875,0.0,7271401.191550173,0.0,11029901.043024328,0.0 
 01/15  22:00:00,20.0,20.0,20.0,20.0,7588401.9670916539,0.0,7340261.754983304,0.0,7365952.803485564,0.0,11114821.490408872,0.0 
 01/15  23:00:00,20.0,20.0,20.0,20.0,7685560.618556961,0.0,7440508.442193133,0.0,7472989.971761267,0.0,11217927.366203161,0.0 
 01/15  24:00:00,20.0,20.0,20.0,20.0,7835630.551068397,0.0,7593056.750322321,0.0,7630752.669054764,0.0,11373236.041774717,0.0 
 01/16  01:00:00,20.0,20.0,20.0,20.0,8000534.5963031,0.0,7760165.544788731,0.0,7802265.692211175,0.0,11546516.803261398,0.0 
 01/16  02:00:00,20.0,20.0,20.0,20.0,8172142.771104405,0.0,7933843.268719439,0.0,7979878.428951404,0.0,11730180.259325959,0.0 
 01/16  03:00:00,20.0,20.0,20.0,20.0,8377847.543744491,0.0,8141295.997997101,0.0,8190440.565248057,0.0,11946147.765062906,0.0 
 01/16  04:00:00,20.0,20.0,20.0,20.0,8594163.233352086,0.0,8359131.856627786,0.0,8410806.876133798,0.0,12174983.375128605,0.0 
 01/16  05:00:00,20.0,20.0,19.999999999999998,20.0,8704251.447740185,0.0,8471132.777462764,0.0,8526052.867376997,0.0,12307773.676747006,0.0 
 01/16  06:00:00,20.0,20.0,20.0,20.0,8723848.754779645,0.0,8492686.416424856,0.0,8550827.833163165,0.0,12355825.431301486,0.0 
 01/16  07:00:00,20.0,20.0,20.0,20.0,8670139.731999135,0.0,8441131.094656859,0.0,8502826.937188905,0.0,12336983.880507485,0.0 
 01/16  08:00:00,20.0,20.0,20.000000000000005,20.0,8604421.46390602,0.0,8377635.61670544,0.0,8442955.003008947,0.0,12309533.758425279,0.0 
