Date/Time,FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Air Temperature [C](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR1_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR1_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR2_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR FLR3_GROUP15_BUILDING5_FLOOR2_ROOM1_SIMPLIFIED:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 02/04  21:00:00,20.0,20.0,20.0,20.0,4429446.443118027,0.0,4159252.9776093519,0.0,4164439.592833309,0.0,6964529.533067549,0.0 
 02/04  22:00:00,20.0,20.0,20.000000000000005,20.0,4553614.7324692639,0.0,4286082.737096388,0.0,4297583.261542712,0.0,7084532.235750459,0.0 
 02/04  23:00:00,20.0,20.0,20.0,20.0,4625674.191515315,0.0,4360322.103253206,0.0,4376784.179771362,0.0,7154694.68094703,0.0 
 02/04  24:00:00,20.0,20.0,20.0,20.0,4646375.991489954,0.0,4383335.277180371,0.0,4404737.007635215,0.0,7177385.879924417,0.0 
 02/05  01:00:00,20.0,20.000000000000005,20.0,20.0,4636623.95685757,0.0,4375723.22921465,0.0,4401467.307716705,0.0,7173290.461324586,0.0 
 02/05  02:00:00,20.0,20.0,20.0,20.0,4631972.435352946,0.0,4372953.949100432,0.0,4402366.1108426139,0.0,7175082.681170283,0.0 
 02/05  03:00:00,20.0,20.0,20.0,20.0,4616419.494627332,0.0,4359314.640826536,0.0,4392318.481413599,0.0,7168937.081712885,0.0 
 02/05  04:00:00,20.0,20.0,20.0,20.0,4592408.210511443,0.0,4337095.934554854,0.0,4373349.485648675,0.0,7155278.259525279,0.0 
 02/05  05:00:00,20.0,20.0,20.0,20.0,4597384.107764067,0.0,4343803.667693939,0.0,4383163.776452398,0.0,7169586.367420219,0.0 
 02/05  06:00:00,20.0,20.0,20.0,20.0,4632693.34166094,0.0,4380681.580953465,0.0,4422842.296382596,0.0,7211638.474178953,0.0 
 02/05  07:00:00,20.0,20.0,20.0,20.0,4677441.406905051,0.0,4426853.391215486,0.0,4471543.984918804,0.0,7262756.980208835,0.0 
 02/05  08:00:00,20.0,20.0,20.0,20.0,4643655.55251702,0.0,4389359.890231494,0.0,4426987.564792706,0.0,7225955.687394469,0.0 
 02/05  09:00:00,20.0,20.0,20.0,20.0,4412888.680342581,0.0,4129764.993162864,0.0,4111774.3466265464,0.0,6923089.278138064,0.0 
 02/05  10:00:00,20.0,20.0,20.0,20.0,4058926.7984773644,0.0,3735964.5713257698,0.0,3638181.737291335,0.0,6449181.486634707,0.0 
 02/05  11:00:00,20.0,20.0,20.0,20.0,3715517.575172003,0.0,3357660.1958868966,0.0,3185900.2583044047,0.0,5973035.067704475,0.0 
 02/05  12:00:00,20.0,20.0,19.999999999999998,20.0,3397175.4987219965,0.0,3008123.482885513,0.0,2763160.103055947,0.0,5520367.829300216,0.0 
 02/05  13:00:00,20.0,20.0,20.0,20.0,3140641.606132027,0.0,2740352.988698757,0.0,2461395.366708764,0.0,5170865.641855238,0.0 
 02/05  14:00:00,20.0,20.0,20.0,20.0,2915074.7174027089,0.0,2516676.0799231927,0.0,2238685.625263624,0.0,4892943.863766489,0.0 
 02/05  15:00:00,20.0,20.0,20.0,20.0,2762259.798615244,0.0,2383158.648932069,0.0,2148395.998426103,0.0,4749219.487221442,0.0 
 02/05  16:00:00,20.0,20.0,20.0,20.0,2640107.1246707539,0.0,2288930.404972668,0.0,2114835.351435082,0.0,4680463.146005008,0.0 
 02/05  17:00:00,20.0,20.0,20.0,20.0,2605310.325065472,0.0,2290035.719621359,0.0,2193794.998350623,0.0,4738540.476843087,0.0 
 02/05  18:00:00,20.0,20.0,20.0,20.0,2587294.083902591,0.0,2301544.1228536569,0.0,2269973.5596491128,0.0,4811948.547664393,0.0 
 02/05  19:00:00,20.000000000000005,20.0,20.0,20.0,2512679.3943989935,0.0,2235745.595734422,0.0,2224925.658174895,0.0,4769987.077203998,0.0 
 02/05  20:00:00,20.0,20.0,20.0,20.0,2688213.8519951307,0.0,2415896.344453607,0.0,2416827.957661018,0.0,4942493.530765828,0.0 
 02/05  21:00:00,20.0,20.0,20.0,20.0,3168029.416030678,0.0,2899116.371235422,0.0,2909346.2043711578,0.0,5397874.776487009,0.0 
 02/05  22:00:00,20.0,20.0,20.000000000000005,20.0,3903932.9817074176,0.0,3637347.8544042466,0.0,3654735.9902512847,0.0,6091974.189595742,0.0 
 02/05  23:00:00,20.0,19.999999999999998,20.0,19.999999999999998,4505206.884901471,0.0,4240064.073733898,0.0,4262324.36942774,0.0,6657009.560430928,0.0 
 02/05  24:00:00,20.0,20.0,20.0,20.0,4870757.068214668,0.0,4607053.456087724,0.0,4633467.2921795849,0.0,7005037.859653128,0.0 
 02/06  01:00:00,20.0,20.0,20.0,20.0,5159190.961797252,0.0,4896726.354415722,0.0,4926477.079788688,0.0,7285134.3999765659,0.0 
 02/06  02:00:00,20.0,20.0,20.0,20.0,5354411.757511116,0.0,5093198.661786514,0.0,5125851.812507039,0.0,7486441.565037506,0.0 
